event_index,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,trade_px,trade_qty,mid_at_trade,spread_at_trade,time_since_last_A_news,latest_known_eps_for_A
32389,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:16.409446+00:00,1775347876409446000,165303048492833,1950,,,A,845,7,843.0,-14.0,4.415252625,1.1666919426013953
32395,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:16.446052+00:00,1775347876446052000,165303085098625,1950,,,A,845,30,847.0,-4.0,4.451858417,1.1666919426013953
32396,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:16.446149+00:00,1775347876446149000,165303085196000,1950,,,A,846,37,847.0,-4.0,4.451955792,1.1666919426013953
32402,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:16.489072+00:00,1775347876489072000,165303128118666,1950,,,A,846,15,847.0,-2.0,4.494878458,1.1666919426013953
32403,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:16.489166+00:00,1775347876489166000,165303128212708,1950,,,A,847,67,847.0,-2.0,4.4949725,1.1666919426013953
32409,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:16.541918+00:00,1775347876541918000,165303180965250,1950,,,A,848,37,859.0,-22.0,4.547725042,1.1666919426013953
32414,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:16.581842+00:00,1775347876581842000,165303220889166,1950,,,A,848,45,858.5,-21.0,4.587648958,1.1666919426013953
32415,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:16.581945+00:00,1775347876581945000,165303220991875,1950,,,A,859,7,858.5,-21.0,4.587751667,1.1666919426013953
32421,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:16.612631+00:00,1775347876612631000,165303251678166,1950,,,A,859,30,863.5,-9.0,4.618437958,1.1666919426013953
32422,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:16.612730+00:00,1775347876612730000,165303251777000,1950,,,A,860,37,863.5,-9.0,4.618536792,1.1666919426013953
32428,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:16.649595+00:00,1775347876649595000,165303288642458,1950,,,A,860,15,863.5,-7.0,4.65540225,1.1666919426013953
32429,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:16.649698+00:00,1775347876649698000,165303288745083,1950,,,A,861,67,863.5,-7.0,4.655504875,1.1666919426013953
32436,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:16.708165+00:00,1775347876708165000,165303347212416,1950,,,A,862,37,873.5,-23.0,4.713972208,1.1666919426013953
32441,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:16.744861+00:00,1775347876744861000,165303383908958,1950,,,A,862,45,873.0,-22.0,4.75066875,1.1666919426013953
32442,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:16.744963+00:00,1775347876744963000,165303384010458,1950,,,A,878,7,873.0,-22.0,4.75077025,1.1666919426013953
32448,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:16.790980+00:00,1775347876790980000,165303430028125,1950,,,A,878,30,880.5,-5.0,4.796787917,1.1666919426013953
32449,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:16.791082+00:00,1775347876791082000,165303430130333,1950,,,A,879,37,880.5,-5.0,4.796890125,1.1666919426013953
32455,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:16.824913+00:00,1775347876824913000,165303463960541,1950,,,A,879,15,880.5,-3.0,4.830720333,1.1666919426013953
32456,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:16.825011+00:00,1775347876825011000,165303464058583,1950,,,A,880,67,880.5,-3.0,4.830818375,1.1666919426013953
32462,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:16.880256+00:00,1775347876880256000,165303519303875,1950,,,A,881,37,889.0,-16.0,4.886063667,1.1666919426013953
32467,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:16.917128+00:00,1775347876917128000,165303556176458,1950,,,A,881,45,888.5,-15.0,4.92293625,1.1666919426013953
32468,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:16.917225+00:00,1775347876917225000,165303556272666,1950,,,A,893,7,888.5,-15.0,4.923032458,1.1666919426013953
32474,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:16.959942+00:00,1775347876959942000,165303598989916,1950,,,A,893,30,894.0,-2.0,4.965749708,1.1666919426013953
32475,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:16.960044+00:00,1775347876960044000,165303599091875,1950,,,A,894,37,894.0,-2.0,4.965851667,1.1666919426013953
32481,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.003560+00:00,1775347877003560000,165303642608291,1950,,,A,894,15,894.0,0.0,5.009368083,1.1666919426013953
32488,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.054589+00:00,1775347877054589000,165303693637416,1975,,,A,896,37,905.5,-19.0,5.060397208,1.1666919426013953
32493,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.082709+00:00,1775347877082709000,165303721757125,1975,,,A,896,45,905.0,-18.0,5.088516917,1.1666919426013953
32494,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.082833+00:00,1775347877082833000,165303721881250,1975,,,A,905,7,905.0,-18.0,5.088641042,1.1666919426013953
32500,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.119818+00:00,1775347877119818000,165303758866416,1975,,,A,905,30,909.0,-8.0,5.125626208,1.1666919426013953
32501,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.119917+00:00,1775347877119917000,165303758965875,1975,,,A,906,37,909.0,-8.0,5.125725667,1.1666919426013953
32507,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.168824+00:00,1775347877168824000,165303807872458,1975,,,A,906,15,909.0,-6.0,5.17463225,1.1666919426013953
32508,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.171825+00:00,1775347877171825000,165303810873416,1975,,,A,907,67,909.0,-6.0,5.177633208,1.1666919426013953
32514,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.334638+00:00,1775347877334638000,165303973687458,1975,,,A,908,37,918.5,-21.0,5.34044725,1.1666919426013953
32519,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.383850+00:00,1775347877383850000,165304022898875,1975,,,A,908,45,918.0,-20.0,5.389658667,1.1666919426013953
32520,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.383950+00:00,1775347877383950000,165304022999416,1975,,,A,923,7,918.0,-20.0,5.389759208,1.1666919426013953
32526,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.414510+00:00,1775347877414510000,165304053559875,1975,,,A,923,30,925.0,-4.0,5.420319667,1.1666919426013953
32527,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.414612+00:00,1775347877414612000,165304053661208,1975,,,A,924,37,925.0,-4.0,5.420421,1.1666919426013953
32533,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.454378+00:00,1775347877454378000,165304093427458,1975,,,A,924,15,925.0,-2.0,5.46018725,1.1666919426013953
32534,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.454478+00:00,1775347877454478000,165304093527750,1975,,,A,925,67,925.0,-2.0,5.460287542,1.1666919426013953
32541,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.517090+00:00,1775347877517090000,165304156139541,1975,,,A,926,37,934.0,-16.0,5.522899333,1.1666919426013953
32546,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.550944+00:00,1775347877550944000,165304189993958,1975,,,A,926,45,933.5,-15.0,5.55675375,1.1666919426013953
32547,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.551044+00:00,1775347877551044000,165304190094208,1975,,,A,937,7,933.5,-15.0,5.556854,1.1666919426013953
32553,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.604567+00:00,1775347877604567000,165304243617250,1975,,,A,937,30,938.5,-3.0,5.610377042,1.1666919426013953
32554,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.604664+00:00,1775347877604664000,165304243714166,1975,,,A,938,37,938.5,-3.0,5.610473958,1.1666919426013953
32560,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.638304+00:00,1775347877638304000,165304277354416,1975,,,A,938,15,938.5,-1.0,5.644114208,1.1666919426013953
32561,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.638402+00:00,1775347877638402000,165304277451625,1975,,,A,939,67,938.5,-1.0,5.644211417,1.1666919426013953
32567,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.684780+00:00,1775347877684780000,165304323830125,1975,,,A,940,37,949.5,-19.0,5.690589917,1.1666919426013953
32572,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.718390+00:00,1775347877718390000,165304357440125,1975,,,A,940,45,949.0,-18.0,5.724199917,1.1666919426013953
32573,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.721486+00:00,1775347877721486000,165304360536041,1975,,,A,950,7,949.0,-18.0,5.727295833,1.1666919426013953
32579,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.773908+00:00,1775347877773908000,165304412958375,1975,,,A,950,30,953.5,-7.0,5.779718167,1.1666919426013953
32580,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.774006+00:00,1775347877774006000,165304413056375,1975,,,A,951,37,953.5,-7.0,5.779816167,1.1666919426013953
32586,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.804408+00:00,1775347877804408000,165304443458458,1975,,,A,951,15,953.5,-5.0,5.81021825,1.1666919426013953
32587,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.804502+00:00,1775347877804502000,165304443552750,1975,,,A,952,67,953.5,-5.0,5.810312542,1.1666919426013953
32593,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.858691+00:00,1775347877858691000,165304497741541,1975,,,A,953,37,964.0,-22.0,5.864501333,1.1666919426013953
32598,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.883352+00:00,1775347877883352000,165304522402625,1975,,,A,953,45,963.5,-21.0,5.889162417,1.1666919426013953
32599,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.883449+00:00,1775347877883449000,165304522499208,1975,,,A,967,7,963.5,-21.0,5.889259,1.1666919426013953
32605,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.917136+00:00,1775347877917136000,165304556186458,1975,,,A,967,30,970.0,-6.0,5.92294625,1.1666919426013953
32606,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.917234+00:00,1775347877917234000,165304556284583,1975,,,A,968,37,970.0,-6.0,5.923044375,1.1666919426013953
32612,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.959655+00:00,1775347877959655000,165304598706208,1975,,,A,968,15,970.0,-4.0,5.965466,1.1666919426013953
32613,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:17.959758+00:00,1775347877959758000,165304598809041,1975,,,A,969,67,970.0,-4.0,5.965568833,1.1666919426013953
32620,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:18.086298+00:00,1775347878086298000,165304725349458,1975,,,A,970,37,978.5,-17.0,6.09210925,1.1666919426013953
32625,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:18.114025+00:00,1775347878114025000,165304753076125,1975,,,A,970,45,978.0,-16.0,6.119835917,1.1666919426013953
32626,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:18.114126+00:00,1775347878114126000,165304753177041,1975,,,A,983,7,978.0,-16.0,6.119936833,1.1666919426013953
32632,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:18.153620+00:00,1775347878153620000,165304792670916,1975,,,A,983,30,984.0,-2.0,6.159430708,1.1666919426013953
32633,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:18.153720+00:00,1775347878153720000,165304792771916,1975,,,A,984,37,984.0,-2.0,6.159531708,1.1666919426013953
32639,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:18.199724+00:00,1775347878199724000,165304838775083,1975,,,A,984,15,984.0,0.0,6.205534875,1.1666919426013953
32645,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:18.270028+00:00,1775347878270028000,165304909079500,1975,,,A,986,37,991.5,-11.0,6.275839292,1.1666919426013953
32650,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:18.307177+00:00,1775347878307177000,165304946228833,1975,,,A,986,45,991.0,-10.0,6.312988625,1.1666919426013953
32651,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:18.310329+00:00,1775347878310329000,165304949380416,1975,,,A,995,7,991.0,-10.0,6.316140208,1.1666919426013953
32657,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:18.356250+00:00,1775347878356250000,165304995301833,1975,,,A,995,30,995.0,0.0,6.362061625,1.1666919426013953
32666,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:18.475532+00:00,1775347878475532000,165305114584458,1975,,,A,998,37,1003.0,-10.0,6.48134425,1.1666919426013953
32671,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:18.518885+00:00,1775347878518885000,165305157936958,1975,,,A,998,45,1002.5,-9.0,6.52469675,1.1666919426013953
32672,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:18.518985+00:00,1775347878518985000,165305158037000,1975,,,A,1005,7,1002.5,-9.0,6.524796792,1.1666919426013953
32678,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:18.561701+00:00,1775347878561701000,165305200754041,1975,,,A,1005,30,1005.5,-1.0,6.567513833,1.1666919426013953
32679,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:18.564935+00:00,1775347878564935000,165305203987458,1975,,,A,1006,37,1005.5,-1.0,6.57074725,1.1666919426013953
32691,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:18.669707+00:00,1775347878669707000,165305308759750,1975,,,A,1008,37,1013.5,-11.0,6.675519542,1.1666919426013953
32696,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:18.706800+00:00,1775347878706800000,165305345852375,1975,,,A,1008,45,1013.0,-10.0,6.712612167,1.1666919426013953
32697,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:18.710000+00:00,1775347878710000000,165305349052375,1975,,,A,1016,7,1013.0,-10.0,6.715812167,1.1666919426013953
32703,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:18.756315+00:00,1775347878756315000,165305395368083,1975,,,A,1016,30,1016.5,-1.0,6.762127875,1.1666919426013953
32704,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:18.756413+00:00,1775347878756413000,165305395466041,1975,,,A,1017,37,1016.5,-1.0,6.762225833,1.1666919426013953
32715,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:18.895280+00:00,1775347878895280000,165305534333333,1975,,,A,1019,37,1022.5,-7.0,6.901093125,1.1666919426013953
32720,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:18.941174+00:00,1775347878941174000,165305580227083,1975,,,A,1019,45,1022.0,-6.0,6.946986875,1.1666919426013953
32733,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:19.073592+00:00,1775347879073592000,165305712646083,1975,,,A,1030,37,1031.5,-3.0,7.079405875,1.1666919426013953
32739,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:19.123051+00:00,1775347879123051000,165305762104791,1975,,,A,1030,45,1031.0,-2.0,7.128864583,1.1666919426013953
32754,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:19.272549+00:00,1775347879272549000,165305911603708,1975,,,A,1037,37,1037.5,-1.0,7.2783635,1.1666919426013953
32759,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:19.309337+00:00,1775347879309337000,165305948391083,1975,,,A,1037,45,1037.0,0.0,7.315150875,1.1666919426013953
32823,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:20.187018+00:00,1775347880187018000,165306826074791,1975,,,A,1037,37,1034.0,-6.0,8.192834583,1.1666919426013953
32828,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:20.217720+00:00,1775347880217720000,165306856777291,1975,,,A,1037,45,1034.5,-5.0,8.223537083,1.1666919426013953
32829,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:20.217824+00:00,1775347880217824000,165306856880791,1975,,,A,1033,7,1034.5,-5.0,8.223640583,1.1666919426013953
32835,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:20.251575+00:00,1775347880251575000,165306890631958,1975,,,A,1033,30,1033.0,0.0,8.25739175,1.1666919426013953
32848,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:20.364683+00:00,1775347880364683000,165307003740625,1975,,,A,1030,37,1024.5,-11.0,8.370500417,1.1666919426013953
32853,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:20.417079+00:00,1775347880417079000,165307056136083,1975,,,A,1030,45,1025.0,-10.0,8.422895875,1.1666919426013953
32854,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:20.417180+00:00,1775347880417180000,165307056237041,1975,,,A,1023,7,1025.0,-10.0,8.422996833,1.1666919426013953
32860,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:20.454306+00:00,1775347880454306000,165307093363958,1975,,,A,1023,30,1022.0,-2.0,8.46012375,1.1666919426013953
32861,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:20.457418+00:00,1775347880457418000,165307096475666,1975,,,A,1022,37,1022.0,-2.0,8.463235458,1.1666919426013953
32867,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:20.513193+00:00,1775347880513193000,165307152250916,1975,,,A,1022,15,1022.0,0.0,8.519010708,1.1666919426013953
32875,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:20.577429+00:00,1775347880577429000,165307216486458,1975,,,A,1020,37,1012.0,-16.0,8.58324625,1.1666919426013953
32880,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:20.602062+00:00,1775347880602062000,165307241120208,1975,,,A,1020,45,1012.5,-15.0,8.60788,1.1666919426013953
32881,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:20.602163+00:00,1775347880602163000,165307241220791,1975,,,A,1011,7,1012.5,-15.0,8.607980583,1.1666919426013953
32887,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:20.632648+00:00,1775347880632648000,165307271706291,1975,,,A,1011,30,1008.5,-5.0,8.638466083,1.1666919426013953
32888,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:20.632749+00:00,1775347880632749000,165307271807083,1975,,,A,1010,37,1008.5,-5.0,8.638566875,1.1666919426013953
32894,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:20.663414+00:00,1775347880663414000,165307302472625,1975,,,A,1010,15,1008.5,-3.0,8.669232417,1.1666919426013953
32895,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:20.663517+00:00,1775347880663517000,165307302575208,1975,,,A,1009,67,1008.5,-3.0,8.669335,1.1666919426013953
32902,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:20.706531+00:00,1775347880706531000,165307345589541,1975,,,A,1008,37,995.0,-26.0,8.712349333,1.1666919426013953
32907,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:20.734087+00:00,1775347880734087000,165307373145375,1975,,,A,1008,45,995.5,-25.0,8.739905167,1.1666919426013953
32908,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:20.734190+00:00,1775347880734190000,165307373248125,1975,,,A,996,7,995.5,-25.0,8.740007917,1.1666919426013953
32914,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:20.764752+00:00,1775347880764752000,165307403810708,1975,,,A,996,30,990.0,-12.0,8.7705705,1.1666919426013953
32915,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:20.764851+00:00,1775347880764851000,165307403909958,1975,,,A,995,37,990.0,-12.0,8.77066975,1.1666919426013953
32921,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:20.795524+00:00,1775347880795524000,165307434582416,1975,,,A,995,15,990.0,-10.0,8.801342208,1.1666919426013953
32922,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:20.795623+00:00,1775347880795623000,165307434681958,1975,,,A,994,67,990.0,-10.0,8.80144175,1.1666919426013953
32929,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:20.904342+00:00,1775347880904342000,165307543400708,1975,,,A,993,37,976.0,-34.0,8.9101605,1.1666919426013953
32934,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:20.947231+00:00,1775347880947231000,165307586289500,1975,,,A,993,45,976.5,-33.0,8.953049292,1.1666919426013953
32935,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:20.950351+00:00,1775347880950351000,165307589410333,1975,,,A,974,7,976.5,-33.0,8.956170125,1.1666919426013953
32941,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:20.996353+00:00,1775347880996353000,165307635412375,1975,,,A,974,30,967.5,-13.0,9.002172167,1.1666919426013953
32942,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:20.996452+00:00,1775347880996452000,165307635511458,1975,,,A,973,37,967.5,-13.0,9.00227125,1.1666919426013953
32948,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:21.039128+00:00,1775347881039128000,165307678186833,1975,,,A,973,15,967.5,-11.0,9.044946625,1.1666919426013953
32949,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:21.039225+00:00,1775347881039225000,165307678284625,1975,,,A,972,67,967.5,-11.0,9.045044417,1.1666919426013953
32955,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:21.094684+00:00,1775347881094684000,165307733743291,1975,,,A,971,37,965.0,-12.0,9.100503083,1.1666919426013953
32960,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:21.134566+00:00,1775347881134566000,165307773625541,1975,,,A,971,45,965.5,-11.0,9.140385333,1.1666919426013953
33601,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:29.073781+00:00,1775347889073781000,165315712861625,1975,,,A,958,37,957.5,-1.0,17.079621417,1.1666919426013953
33602,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:29.073896+00:00,1775347889073896000,165315712977166,1975,,,A,957,52,957.5,-1.0,17.079736958,1.1666919426013953
